1040,48.1,15.08,3.5
1050,48.1,15.08,3.5
1050,48.1,15.01,3.5
1040,48.1,15.01,3.5
1030,48.1,14.95,3.5
1010,48.6,14.98,3.5
980,49.1,14.95,3.5
970,49.1,14.98,3.5
950,49.1,14.99,3.5
940,49.6,15.02,3.5
920,50.1,15.08,3.5
920,50.6,15.11,3.5
910,51.1,15.07,3.5
930,50.6,15.07,3.5
950,50.1,15.02,3.5
940,50.1,14.99,3.5
920,50.1,14.98,3.5
920,50.6,14.94,3.5
920,51.1,14.94,3.5
940,50.6,14.94,3.5
960,50.1,14.99,3.5
960,50.1,15.01,3.5
960,50.1,15.02,3.5
970,50.1,15.02,3.5
970,50.1,15.08,3.5
950,50.1,15.11,3.5
930,50.1,15.11,3.5
930,50.6,15.13,3.5
930,51.1,15.05,3.5
930,51.6,15.04,3.5
920,52.1,15.02,3.5
930,51.6,14.99,3.5
940,51.1,15.01,3.5
950,50.6,15.01,3.5
950,50.1,14.99,3.5
950,50.1,14.98,3.9
950,50.1,14.91,4.3
960,50.1,14.96,4.3
970,50.1,15.04,4.3
990,50.1,15.07,4.5
1000,50.1,15.13,4.7
1010,50.6,15.14,4.9
1010,51.1,15.14,5.1
1010,51.1,15.24,5.1
1000,51.1,15.33,5.1
1030,50.6,15.33,5.1
1060,50.1,15.35,5.1
1060,50.1,15.36,5.5
1060,50.1,15.35,5.9
1080,49.6,15.3,5.9
1100,49.1,15.08,5.9
1100,49.1,15.27,5.9
1100,49.1,15.23,5.9
1110,49.1,15.2,5.9
1120,49.1,15.16,5.9
1120,49.1,15.13,6.1
1120,49.1,15.08,6.3
1130,49.6,15.02,6.8
1130,50.1,14.99,7.4
1150,50.6,14.99,7.4
1170,51.1,14.99,7.4
1180,51.1,15.02,8
